
    -2.520   -12.359
    -2.378   -18.970
    -2.305   -22.154
    -3.269    -4.662
    -2.577   -10.402
    -3.133    -5.447
    -2.232
    -2.532   -13.257
    -2.340   -29.512

    -2.380   -18.716
    -2.270   -34.887
    -2.305   -25.592
    -2.440   -17.539
