 -0.28999999999999998       -4.0000000000000000        158.00000000000000       0.79977989196777344     
 -0.64000000000000001       -2.5200000000000000        337.00000000000000        1.1793136596679688     
 -0.84801000000000004       -2.3776700000000002        333.81659999999999        1.4433002471923828     
  -1.2177000000000000       -2.3045599999999999        178.08550000000000        1.8036556243896484     
 -0.75088999999999995       -3.2684700000000002        898.66740000000004       0.96110343933105469     
 -0.68383000000000005       -2.5764100000000001        212.29450000000000        1.1426544189453125     
 -0.53710000000000002       -3.1326399999999999        247.81190000000001       0.90605735778808594     
  -1.0153700000000001       -2.2318199999999999        355.19420000000002        1.9865989685058594     
 -0.43369000000000002       -2.5317099999999999        325.73500000000001        1.1166095733642578     
 -0.48999999999999999       -2.3399999999999999        336.00000000000000        1.4254474639892578     
  -1.0077600000000000       -9.7216799999999992        1055.4400000000001        1.0668563842773438     
 -0.84999999999999998       -2.3799999999999999        288.00000000000000        1.4394855499267578     
  -1.0500000000000000       -2.2700000000000000        760.00000000000000        1.8264198303222656     
  -1.0545700000000000       -2.3053400000000002        940.62779999999998        1.7063808441162109     
 -0.50000000000000000       -2.4399999999999999        196.00000000000000        1.2388515472412109     
